#  E (eV)   dos(E)     Int dos(E) EFermi =    6.465 eV
  -1.556  0.2882E-01  0.2002E+01
  -1.546  0.3287E-01  0.2002E+01
  -1.536  0.3722E-01  0.2002E+01
  -1.526  0.4186E-01  0.2003E+01
  -1.516  0.4678E-01  0.2003E+01
  -1.506  0.5199E-01  0.2004E+01
  -1.496  0.5750E-01  0.2004E+01
  -1.486  0.6329E-01  0.2005E+01
  -1.476  0.6937E-01  0.2005E+01
  -1.466  0.7574E-01  0.2006E+01
  -1.456  0.8231E-01  0.2007E+01
  -1.446  0.8902E-01  0.2008E+01
  -1.436  0.9588E-01  0.2009E+01
  -1.426  0.1029E+00  0.2010E+01
  -1.416  0.1101E+00  0.2011E+01
  -1.406  0.1174E+00  0.2012E+01
  -1.396  0.1249E+00  0.2013E+01
  -1.386  0.1325E+00  0.2014E+01
  -1.376  0.1403E+00  0.2016E+01
  -1.366  0.1482E+00  0.2017E+01
  -1.356  0.1562E+00  0.2019E+01
  -1.346  0.1645E+00  0.2020E+01
  -1.336  0.1729E+00  0.2022E+01
  -1.326  0.1814E+00  0.2024E+01
  -1.316  0.1901E+00  0.2026E+01
  -1.306  0.1989E+00  0.2028E+01
  -1.296  0.2079E+00  0.2030E+01
  -1.286  0.2170E+00  0.2032E+01
  -1.276  0.2263E+00  0.2034E+01
  -1.266  0.2357E+00  0.2036E+01
  -1.256  0.2453E+00  0.2039E+01
  -1.246  0.2550E+00  0.2041E+01
  -1.236  0.2649E+00  0.2044E+01
  -1.226  0.2750E+00  0.2046E+01
  -1.216  0.2852E+00  0.2049E+01
  -1.206  0.2955E+00  0.2052E+01
  -1.196  0.3060E+00  0.2055E+01
  -1.186  0.3166E+00  0.2058E+01
  -1.176  0.3274E+00  0.2062E+01
  -1.166  0.3394E+00  0.2065E+01
  -1.156  0.3555E+00  0.2068E+01
  -1.146  0.3715E+00  0.2072E+01
  -1.136  0.3876E+00  0.2076E+01
  -1.126  0.4035E+00  0.2080E+01
  -1.116  0.4195E+00  0.2084E+01
  -1.106  0.4354E+00  0.2088E+01
  -1.096  0.4513E+00  0.2093E+01
  -1.086  0.4671E+00  0.2097E+01
  -1.076  0.4829E+00  0.2102E+01
  -1.066  0.4986E+00  0.2107E+01
  -1.056  0.5137E+00  0.2112E+01
  -1.046  0.5244E+00  0.2117E+01
  -1.036  0.5338E+00  0.2122E+01
  -1.026  0.5429E+00  0.2128E+01
  -1.016  0.5517E+00  0.2133E+01
  -1.006  0.5603E+00  0.2139E+01
  -0.996  0.5685E+00  0.2144E+01
  -0.986  0.5765E+00  0.2150E+01
